CAMPAIGN_ID,NAME,VARIATION_NAME,PERCENTAGE_DISCOUNT
9f9f965be15fafa392b2d20f001356f6,08/03/18 - PUSH - free delivery - iOS,Emojis,10
70809efa1898a352188125be7fd2f20f,28/03/18 - TEXT - Last Chance Free Easter Delivery - not bought since mday,Personalised,0
e2f08676a6616f104c8f9052886c14d3,16/01/18 - FTP + Hemsley £4 off (FTS),Long form,
b60b594abf607b41f9cb99aad65a5cd2,07/03/19 Style it - Zero,Variant 1,10
9b5c06e86ef2268d27b7769b3505cb4c,27/02/20 - Mille + Kate - zerocode - A/B Test,B - Colour,0
b2d32e9530cee277bb156b5bb4a43031,FR- 23/01/20 - OTC push - 20%,Control Group,15
780453b238f8c23296fd7e864618e3d3,"DE 18/06/2019 - Last Chance Peonies 15%, 1,2,3",Variant 1,15
8d584bd12fd165a95df6eed80f77dad9,13/12/18 xmas18text6 - Already made xmas order this year - 15% off,20% off,15
c72458f69e8641a8d241664f58825261,31/07/17 - August Birthday Nudge,OLD Template,
a399ccc358386d495813a862547ef715,FR - 01/09/20 - Marcelle + Gabrielle - 15%,NEW,15
daeea6081a2195102a931e3e1099e361,05/09/19 Push Notification - IOS 15% off SWEEP UP,GIF: BOUQUETS,10
e42920b717afbc3002145c831dce7262,13/09 - Indian summer - Anoushka,Image first,0
00705583930757110c3dee710f9d8ceb,07/05/17 - Harper comeback,Variant 1,0
fdec8bb2a0208906291113bb6bb8c1eb,01/11 - Bonfire Orla launch,Variant 1,0
5c5356af96c720823e25becb3cfa56c0,02/11/17 - Callie Launch,Variant 1,0
d0d65fb7284d2d7c6db9fafbb77e0dfe,18/12/19 - FR - last chance free delivery - 15% OFF,,15
2f83287a662855f0851dfb8fca163aa9,15/07/18 - Engagement email - Marrakesh edit,Variant 1,15
07ae31bdb3f9cde8ddf06398ed02b4a8,12/11/18 - At Risk 20% Text email,20% off,20
29599443a9446471e7d62363d789fb7f,28/09/17 - 13m+ Lapsed £10 app only offer,Version 1,
fa0aef949e6de2a2ae52a9ee5214ff9a,30/11 - Cyber Monday 25% - existing customers,,20
2f81d397addf0989adde7bc256efe387,12/02/18 - 3vdaytext 21UTY 15% off 9/10 NPS,vday text,15
df80a957748ddd93a52440421f39e826,14/05/19 15% off - IOS - IAM,Variant 1,15
49bfab97c792087fd00b5c268d6af63b,25/01/17 - Trending colours,Flags V2,0
edc40bd60ad0e32fce1e792a5bebd84a,28/02/2019 DE Subscription 10 Euro,Variant 2,
2c9904888bcd65042585ac5c8eb69eca,Occasion Reminder - Saved - Women Email 1 - 7 days before,PR 2020,0
77c772190a34bf3fe0e850cd0db9e673,28/03/19 - 28text4 - Women Core + Power,Variant 1,15
71561b4a88d2dff233adef35fbb3e2c8,16/12/19 - 1612TEXT8 - POWER USERS - 15% OFF - ARON,CVJ74,15
fe6250d7c17464700d7808a29530488b,02/03 - Last Chance for Free Delivery for Mother's Day (women),Floor,
777a4e1309dffd7f35a2b56e0dd4fd62,"DE -04/08/2019 -  holiday, 15% off, seg 2,3",Ecom,15
6b4a1dcdba884f8746f345bd054f6257,1st purchase programme - Range Edu / Mention Me test Aug 19,Control Group,20
080007b5af5db8072b33be624b1b627d,26/11/18 Cyber Monday - 20% off,With Price,20
1344f00c8bab963c90e03736857d1d43,27/07/17 - WAH nails addon + Willow,Variant 1,
96cad61c681180a892131205a92d8fcc,20/06/2017 - FTS text email 50% off British Flowers Week,,20
6b011b14948e75bdb64bc35279df71e0,06/02/20 - Caroline and Carrie (VDay opt IN) - zerocode,A - Colour Background,15
524894945a68b88d464635f446d64371,18/03/19 10% off - IOS - IAM 10% off,Variant 1,15
cd6652328302524043fbf4cb62e247aa,DE - 11/02/2018 -Vday Collection and free Prosecco,Variant 1,
63a314ce7082610db0adee29d6aa53d8,26/07 - Star newsletter,,0
36e3f43b7c692e37db15fa1caba4b76f,FR - 08/09/20 - Kanako - 0%,0%,0
c863acc982ff7c0e5c66681581f4869a,04/09/2019 - DE unsub fix,Variant 1,15
2190230312daa5a2efffda91c261738f,"Occasion Reminder - Saved Occasion, -2 days - iOS 15%",15%,15
c1f8344c3a2b826441340527d6fe40bd,18/12/17 RESEND - 15xmastext - 20% - FA653,Send a little joy with us,20
4d4df3492bbfa94f9421cf89ac5f867f,26/04 - Launch the Zara,,
e85dfa2cb7a3274dbb9c9275786ade18,24/08/17 - FTP + Dog UGC - App users - Zero code,Tailster Version,0
b6a52270a82adafab2dc27bad62af2f4,FR- 19/11/19 Christmas collection launch - FTS,With Prices,
3b385482a1e384ceb56cf4f281175719,25/01/19 Push Notification - SALE - Android - 15% off,: SALETIME,15
7c35f8c4ae016231d7c7e0e9e987b515,DE - 04/02/20 - Helene (VDAY Opt IN) - zerocode,variante 1,0
22b9ea45a99922f5fa81216c66973367,14/10/19 - £5 off IAM,Variant 1,25
0ca67a21ba197f1f5cd09654bb60af04,31/01/19 Silent Push Notification - IOS - Pay day - 10% off,Variant 1,15
bf8d1b8b3d025b95c35dcee894766d58,DE - 23/06/20 - Escada + Arielle - 15%,Tuesday,15
5fd8a47fc65396e9d5c05c9081abf2e5,3rd purchase programme - Social driver (THURS),Variant 1,25
1d7d44de1d7b970abcd02305d89a94cc,12/02/18 - 1vdaytext lapsed 13m+ 30%,25% off,30
2fd3edbe12ec0e9b9976eeadce9bd34c,FR- 03/10/19 Grandparents Day text email - 15% off,Text,15
88db1067f570a8f12446052bc1de945e,23/06/20 - Roses - NL (no blog) - 0%,NL no blog,0
63f3a9db5683c8076758fffa1792c2f0,"DE- first order thank you message via Web  -Welcome to Bloom& Wild ( Pref 1,2,3)",New template,10
2d88b78dae76ac1b86923486a0ba7ab4,21/09/17 - The Astrid - web to app 15% off,,15
6146a3d8355cb99c28c38ae4b24516f7,1202TEXT11 - rest,A- Valentines,20
84700497ef0f6deb707c217960436834,01/02/18 - Rosie Launch + Dolly Intro - FTS,No price point,
79e0449b989353857fafa9809a64cfa4,Confirm Purchase (en) - 2.0,Old,15
9d746717922200580dc15e9ed293ec8e,FR - 23/11/18 - Repeaters - 25% off,Variant 1,25
156235c9b1a5eee2db6fad0d7e0d9e9e,HV - Bundle edit (no offer),Control Group,0
e0aee8f6d1d3924891ff7dd8c2ad4d53,01/07/19 Lapsed text email - 25% off,,25
7c2bc7fa8935471a35a35d60519108e7,DE - 21/06/20 - Push - iOS - 10%,10%,10
6cc680682f46f1cee06ea4f2b014a15d,01/12 - Cyber Tuesday 25% extenstion - existing customers,Gold,20
13857e78026b64680774c44f6e4b0945,15/01/19 On site flash sale 15% off - IOS - IAM,Variant 1,25
5b1f930a2c06109442f4ab16fb567cc4,"30/08/2019 - DE at risk 20% text, seg 0",Variant 1,20
de07b6ec3787a77663d3f58420316b3a,11/04/18 - Birthdays Email - Aspen (SL TEST ONLY),Don't rain on my (birthday) parade,0
10ef7247d907d0faad110bc04f6a5b70,Facebook community group - 06/2020,Variant 1,0
110b960ed3365429ae6b38b978214069,25/10 - Winona halloween,Variant 1,0
e9e8ada46ac29c017e6206a428f25741,02/06/20 - Leia + Millie - zerocode - mday opt in,0%,0
86d1cf195342316d04fa77fb486b0efd,FR - 07/07/20 - Market Flowers - zerocode,Ecom,0
4dbb0e26f2e8dc31ef4ca153e9bb79b7,Mday 2020 Bundle move (DELIGHT),Variant 1,15
fc485ef69c45148fde8bb81a52438261,UK - 28/07/20 - Intl. friendship day  - zerocode,WITH mentionme,0
256ce72f0142cd60da7d741d43be6c67,18/01/18 - The Edie - Best Friend email FTS zero,18/01/18,0
939dc6061ea0d6de86e167f3ea4ef3e6,DE - 26/07/20 - Intl. friendship day  - 10%,NO mention me,10
a67540d7894c134aaedcd6de218817e8,05/03/19 Push Notification - IOS,GIF: BOUQUETS,10
28654ee717ab79de59146797147576ac,26/09/17 - Grandparents Day - LV - FTP version,,
fa3df642890cde6aac29c14df9c052c3,09/08 - Let the games begin [15% offer],Variant 1,15
5f2f269bcca9075a3bb7564a36cb23dc,DE - 11/09/2020 - text email - grandparents day opt out,Gparent opt out,
7c6f93eadb4213d7c6ce7c45a743ebe5,18/12/18 The Holly - Zero - Countdown Timer Test,Countdown Timer,15
679944d4db49ba88ec9ee9b230967355,12/10/18 - iOS push 10% Clemmie,10% version,15
1e06a69b2e97951d897f26fb6115568a,Repeater programme - Rich abandoned basket email,Control Group,0
65efe3d339070d3122f420b9e9b5ff00,23/02 - Mamahood Curated gift guide (10AM SEND),Variant 1,
0f585b38e68f6b53064a6d3811862a7d,1st purchase programme - Mention Me £10/£10 - 2019,Original,15
0f585b38e68f6b53064a6d3811862a7d,1st purchase programme - Mention Me £10/£10 - 2019,New template and copy,15
261c337d7414b9dcc8b1774447d44a46,19/12/18 Last chance for free del - 15% - IOS - IAM,Variant 1,15
d7524ec181640ef6d4b971ffc11d9803,20/02/18 - The Violet & discount,,15
0ff4e1b9fb087aae10cc141ae872d9bd,3rd purchase purchase programme - web to app (25% offer),Gif,25
0ff4e1b9fb087aae10cc141ae872d9bd,3rd purchase purchase programme - web to app (25% offer),Control Group,
4cb10ba31e420b198fc85b34cbaa8548,13/02/18 - Last Chance for Vday TEXT - £10 off - FTS,xmas text,
2d5c10b66dd5b3d2026f28c284d37254,DE - 31/10/2018 - Halloween,Variant 1,15
9cd9441bc6a938e973fa5e40518d4010,5C xmas segment (ordered last mothers day),Variant 1,20
280c4ffb0d5feb1f2214f05217e629c0,"DE -12/02/2020 - DE lapsed and at risk 20% text, men (vday opt in)",Variant 1,20
c34b669fbb788783835ea64135e5f220,31/01/19 Push Notification - IOS - 20% off,: SALETIME,20
30ce484024cf99a041ae311af2177f94,"190320TEXT9 - Men Bought for vday, not since - A/B TEST",A - vday mesaging,15
d6b8df2b529a72c06702be8b71ff842f,DE - 02/09/2018 -Last Chance tropical bouquets,Variant 1,0
93c8760eb15a10475ea4d644e9c8103d,Password reset (en) - 4.0,NEW,10
9178fcf1fa8df862242ad4ed9189867d,22/12 - LAST Last chance xmas - 15%,Variant 1,15
4039331640ee43195bc3bd68c2b3ea0f,20/09/19 Text resend to non-opens - 15% off,CVJ74,15
c5ddcbc9b051458827f839be559d0cd6,28/11/2017 - Cyber Tuesday TEXT email,,20
4af955478019bfccd5bb06f42e0078c8,DE - 19/05/20 - FTP + Maite Kelly - zerocode - A/B Test,Old Header,0
26de85e2397858ee97ada2548b99be96,18/11/19 - 10% tiny trees IAM,Variant 1,10
26dc2dd653832c125d3e7d7b8444cbef,26/12/18 Boxing day sale - 15% off,,15
0686b1d993dca5f08e60604002a5ff35,"DE - 15/09/2019 - MORRIS & Co, 10% off, seg 2,3",cTA 1,10
f335088824b769f1f8b5d13312489608,06/04/20 - Easter Gift Guide - zerocode,Variant 1,0
98394e78f2f2a51fee76c09c0a4bffce,FR- Repeater programme - Abandoned basket - day 2 follow-up with 15% offer,Text,15
453f3fa2bd50024c6abbd3bfbc7da43c,20/03/20 - Push - iOS - zerocode,offer displayed,20
051f32622ed27b4e42aca52e764d8d16,Repeater programme - Abandoned basket SURVEY - day 4 follow-up,Control Group,15
051f32622ed27b4e42aca52e764d8d16,Repeater programme - Abandoned basket SURVEY - day 4 follow-up,Text,15
798d5eeca5362497ab49095818912e75,09/10/18 World post day - The Rosalind- HV - 15% off,Additional half hero,15
7ac7168290fff6a96c1e91448472674e,27/08/19 The Harper - 10% or 0% recommended,zerocode,0
297ffc191ba3ca640dca8aff3e4a7ef2,14/06/19 Push notification - Android 15% off,: SALETIME,15
e65397d5478f0ee43dc6dbaa5f2a1546,"DE - 2nd email (text, 10 € offer) not purchased ever",10€ off,
401bfe4b414d2b2ec1153c199ba235d1,1302TEXT2 - Women - 15% (resend of click to reveal),A - £10 off SL,15
d1102da7aa2c050140262a2fa4aa74d6,FR - 25/02/20 - gmday text email - Rest 15%,,15
f6c063f6ef3d77db38f6730b5460393e,04/05/19 IOS - Content Card,Variant 1,15
2a944fadaa2047faaab02fb52afb718a,050520TEXT2 - LAPSED 13M,20%,20
8d53227b49a2398ef3f50eacde37efa5,"Occasion reminder - INFERRED, -3 days - Landing Page Test",Hand-tied and Bundle driver,15
9c88fab77a00dac81c0f4dbbd35db9f4,2B xmas segment (hand-tied),Variant 1,15
4f1019c13f236ec7d1ba04e5686fb010,UK - 03/09/20 - Frida + Ginny - 0%,Secondary CTA,0
416515ccada1abd38f3f1ed4aeb5b9bb,06/04/17 - Alice in Wonderland,,10
5a6bd33565c02daf47ee3c49b407e965,08/04/19 10% off - IOS - IAM GREAT,Variant 1,10
3d55508c883a57e885d28df176045f9f,FR- 07/03/18 - Intl women's day,Emoji,15
1392d7f5762666b53f88646dc9e74d30,2nd purchase purchase programme - web to app (25% offer),Control Group,
9fcb1a25eceeb6bc86df03a401118a50,26/03/19	26text13	Men Sweepup >=£28 (HV) <HJM6V>,15% off: HJM6V,20
074c89ec6ef8ad7d2bbdabc04f7b9e14,06/01/20 - Joy to jan FTP - Push - iOS 15% off,offer displayed,15
af0281ae1415eabc237befa947c6830e,27/02/18 - PUSH - free gin addon - Android,Time,
977ace21ccffa7e80b2cd29b10c48ed2,28/09/17 - Matisse Launch,Variant 1,0
65f02099d17d1acb4fa60f317cfabbc2,03/06/19 Push notification - Android 10% off,: SALETIME,25
e3781850a293af3acbb3da09cff05718,27/07/17 - 12m+ cohort + Lapsed £10 offer,Version 1,
6c90b9807c3b6cd101f3f91862e7dfc9,FR - 26/05/20 - Justine - OPT IN - High Value,Low Value,9
d37060f3438ebd01efd385d0be6ebaf9,21/11/19 - Piper - 0% version,A,0
9a620793307917959313daee22d91649,HV - web to app (10% offer),Control Group,10
8a4f079594edae9a168a0e0986176c9f,DE - 21/07/20 - HV: Maite Kelly + Evie - 15%,10%,15
43b3d672033064ff87e7f0c49eae7f7f,11/10/18 Liberty- non liberty buyers,Solo hero,15
e623e2eb69a2f9be0c2114122926d67f,1302TEXT8 - Women - 15% (resend of click to reveal),A - £10 off SL,15
a1ab419fbbf98759a14836d946277a55,13/09/19 Our birthday text email - £6 off,Control Group,
69bf72043aa77e13341d8397be593e5b,FR- 30/10/19 Payday email,Text,15
8766704b11fe9c360fedb7c06cad8b83,09/02 vday NEW 8 WINNER,Variant 1,15
14851c3e0be035ce86f50d72de2d1cd3,24/03/20 - Covid - Update - Send 2,Covid,15
f17e26838973406fcbf6e3f002c615dc,11/02/20 - IAM - 15%,Variant 1,15
2fcb1b4f63397b6bd5ad30840aa32392,28/06 - Harper launch,,0
8e1eda8eefa51df7b23b5aa22f122dce,13/11/19 - FTP text email reminder £10 FTS,CVJ74,
4672791a9bd356d50fa597f53f9c59e5,02/05/19 - LONG WEEKEND HV 10% off,Variant 1,10
3faba3beafed1fdc8cbe060905aee286,20/09/18 Issy and Lulu - 15% off and 0 test,15% off code,15
3faba3beafed1fdc8cbe060905aee286,20/09/18 Issy and Lulu - 15% off and 0 test,Zero code,
bb794eb34a53ca5e4604f55f72ee0689,28/11 - Cyber Monday 20% PUSH (iOS) [not opened email <3m],Variant 1,20
dd26a3c8353f1b28748da8d7493b5b54,Confirm Purchase (en),,15
7576370bba3e391f037d0e024766fc6b,FR- 29/03/18 - Easter Weekend,Emoji,0
9f7aa21803e6dc41b86e2f25a52f824b,DE - 03/05/20 - 1 week to go - mday opt IN - zerocode,0% MDAY OPT IN,
3cbf22a9089b0b4125e9506d0b2c4d92,UK - 30/06/20 - Text Email - Rest - 3 -6M  - A/B,10%,10
e349ac620ee035bf3e6091375049c895,25/04/17 - VIP peonies - NO APP USERS 2.0,Variant 1,0
f5f19279d249430ac9a4eca6f4bff8b4,FR - 31/07/20 - Text Email - Rest,Rest,10
41e941ab2cd495952e9423aedd54cd94,20/12 - 10Text - Peak planners [RESEND],Text,20
b7bc909b9f373a3876578fa33355d217,DE 10/02/2019 - DE Valentinsreminder,Variant 1,15
f5b0b62731f5c9d1dff4d65aca12d9a4,03/10/19 - 10% grandparent's day IAM,Variant 1,15
5b1e6462d1191119806b387284a51278,20/08/18 - B3GOF reminder HTML 0ps,Variant 1,0
3e94d5bc154e40ffdde6bad692f11d30,DE - 09/08/20 - Push - iOS - 10% - Email code,Email Code,10
00e5731f24739cfd73031dd2005bd717,27/05 - Women's Aid R29 follow up email,Age UK,10
75443d068edfb90fd10a337a965d8aad,18/06/20 - Rosie + Soleil - NL (with blog) - 0%,NL + blog,0
dda3ac8a33e8fc6fed5966e7aa8a07f6,DE - 17/12/2019 - REMINDER REVIEWED US OR NPS RESPONDED SINCE MDAY 20% off,Variant 1,20
f40a55deb3721e7f9bccfba301f78bde,24/02/20 - IAM - 10%,Variant 1,15
efd80de68354d0f1e99069ab0ec6002f,Piper customer survey 3/06 to all buyers,,
55cc9e918f03fecc90c391f860dd5f1d,09/03/20 - text email - lapsed - mday opt OUT,CVJ74,25
deeb046f5b3c85d94d381bf1b71a306a,22/03/19 - 22text1 - Women 25m lapsed,£10 off: 567VY,
1eb98478c3eb45cbffbb837962c2d493,24/01/17 - Felicity launch £10 NEW,,
e8304891b29e36b7c3dfe5c935b6bd38,22/08/19 HV Last chance for summer bouquets - 15% off,V1,15
c75ee8813c01d66da4b531a815d8dada,20/11/17 - Repeaters Treemail Subject line testing,Look what you made Tree do,0
7032463fba8ccb073256d6b77bedb778,21/01/19 Push Notification - IOS - Blue Monday - 15% off,Joyful shot- PERKS,15
74a8cfec2eaf2e370181d85aa1746e37,26/03/19 - 26text4 - Men core + power <WCS5A>,15% off: WCS5A,15
e1594f69bbf3f7cbffc569fc7ee31c72,22/10/18 - iOS push 10% flash,10% version,15
219e8a490135abff68932dddbe15fef9,28/11 - Cyber monday in-app message 20% repeaters,Variant 1,20
6aee2665eb85a30d8f03c6c50618803c,31/07/17 - August Birthday Nudge - app people,NEW TEMPLATE,0
68cfd8e4c792325b884d657a24079830,Confirm Purchase (en) - 3.0,New,10
52be90e9c7c03f8683ea79ca72531133,FR - 24/05/20 - Bonne Maman - zerocode,Above,0
1bcf57e0fead2ad12c4becb7aef328fc,25/02 - Friend referral pre- Mother's Day - £5/£5,£5/£5,
4c0bc19a3eac834bd90678f80050505b,23/11/18 Android push - BF 15% off,Rich push,20
b4f557d621ffb34de9104bc4d3a95fda,20/12/19 - Last xmas deliveries - push - Android 15% off,: SALETIME,15
efe5381506f08da8d765876cb40dff99,20/12 - 14Text - FTS NEW [RESEND],Text,
c8678154e9ea35b077f4dedd728e3da5,25/05/17 - Anoushka,,0
0f4b0f19a9f372cdc3f03373a79f2b26,30/01/18 - Galentines Day - Free Cotswold Gin addon,Variant 1,
f8ae4f741a877b26f3aaee0587307cb4,14/10/19 - FTS text email - £10,CVJ74,
27c863a3488b869ba1dc13a1119742e2,20/03/17 - 10% OFFER - 4text HAND-TIED,Text,10
2c0b5cc841f4dee14558046726b1d603,12/02 - Last chance to send + free chocs (MOP-UP),Without MM,100
f846021abf9125ba83bec13f5a3a6c15,FR- 25/05 Text Email - Last hours to order for MDay,Text,20
b9b6bf46d8a869093b7ecd0bb1b558ec,03/05/18 - Ella Occasions Email - existing 10% off,Variant 1,10
8073cf1750397f9e0f5d1b432306deb6,24/10/19 Hallie - 15% off,Static: YOURSURPRISE,15
c699c7ad45a0fe7fca2601718191f3f0,25/11 - Black Friday £10 new,,
68079e165a88dc9bce3848dba5ac42a5,08/10/19 Push notification - Android click to reveal 15%,: SALETIME,15
c7188666270b64bcca3e4fb841444691,06/06/19 Best Friends Day - 10% off,Variant 1,10
2bdff9e7d29ce4b12a8e6267e4906d19,13/12/17 SL TEST - 4xmastext - 15% - Aron - DS4T5,You're too kind,15
40a80939762105c330f31592d55ae6cc,23/05/19 Click to reveal - £5 off,No personalised name: BIGTREAT,
ff809c615882c571e4192889db8b421b,13/05 - The Eloise Launch - one purchase only,Font experiment,
d901e76fed99ddb1ae07dad15aba977f,NPS - Post Mday 18,Embedded Question,15
bb157c6e3d92ec69fe0dd81fc849a384,FR - 06/02/20 - Discover VDay Boxes - zerocode,with discount,15
23519ac8ea35d78a339455447a405bc0,12/09/19 Our 6th Birthday - HT free vase,Addon: GOLD,
3aa81b1b5a90facd9bb9b3fa3eb1656e,040620TEXT3 - LAPSED - A - 15%,15% - TBK2E,15
e807b256f1382adfe762da2902f3c21b,14/03/19 - STEM FOCUS 10% off (mday),Variant 1,10
e93bccd7cfcc1c39d3a7dd6b7a531aaa,iOS Favourite Back in Stock,Variant 1,40
cb5126acef8120398829ca5a116b96aa,12/09/18 - The FTP Double roses text email,Don't miss your free double roses,
f1348d7ac0e3a510322e26c1eb12101f,22/03/19 - 22text4 - Women Saved Mother's Day occasion,15% off: DRVR3,15
26c7b7058121e6c1e931f25931fc389a,DE - 02/06/20 - Best Friends Day - High Value - zerocode,15%,20
7eb337272caf21639c867a9aeb13b336,"DE - 09/10/2019 - click to reveal 5€ off, seg 2,3",text,
d911b96d5f1837a4d0179a423dfe1675,30/08/17 - 12m+ cohort + Lapsed £10 offer,Version 1,
e912377c9e4bacc7d9e698b0a4e75c4c,10/02/20 - Women LV - VDay Opt OUT - 15%,A - Colour Background,15
15d612e9cdc2f5e6a875f845de7fdc6b,25/04/19 PEONY LAUNCH - FTS £10 off,Variant 1,
cbc3798cf97375aa4de1289ebc9375a4,DE - 15/03/20 - Guerlain - 15%,variante 1,15
b4666a31f1b48ad9a2ffed3831f645c8,12/06/17 - iOS push fday early access,Variant 1,10
148131c73d474e046a159bd8c41e9b9d,23/08/19 Push notification - Android 15% off sale,: SALETIME,15
a1feba6f952c956ee0178ea510f47acc,Mother's day 2019 delivery bundle date change (3rd -4th April) (DELIGHT),Variant 1,10
0aeed272acf0fe841ea296b0b6b0fffa,06/05/20 - IAM - 10%,10% IAM,0
1112d2639d4ffe3fd0665a247c16a6d1,28/11 - Cyber Monday £10 new,Variant 1,
b6ee474e818b3bf4d3104a3f8c511439,20/08/19 FTP- 15% off,V1,15
7e6ade256b17365feceb783ee204b228,UK - 11/08/20 - Ice cream colours - 0%,0%,0
0770fe7ca1bb30a25b927c83ffa66311,1st purchase programme - Mention Me £10/£10 - FLOW 2,Variant 1,
9f6a44c942f7ba53b2fa2035ef96d7cd,UK - 13/07/20 - Text Email - At Risk - 3m,3M,15
032d5b6474f79be54cdd8819b06aafb7,"DE - 01/09/2019 - birthflowers september, seg 2,3",cTA 1,20
0e8de4f611c992edf418347d798236c5,11/12/19 FR- 10/10/19 Gift ideas FTS (resend),Copy SL,
4867712a900b0e73426c23f52d481bc6,08/02/18 - Galentines + The Effie ZERO,Variant 1,0
36f4be313f9cb9ffcbe5b274e308f1aa,02/03/18 - 8wmdaytext PSU73 20% off Dave recommendation,OLD copy,20
3d87a32b610dbbc19c7e427651a0a7b1,DE - 23/06/20 - Escada + Arielle - 0%,Tuesday,15
c3343b812b605f983df41cf34f24d590,30/06 - 15% offer June,Variant 1,15
e8dd3987055cf8a89ff7994b1992b313,14/12 - Christmas Bundles,branchlinks,
176e368b9b817b7530d9d500c95a1c17,15/10/2019 - DE at risk 20% text,Variant 1,20
965c55c519fdc8e52516772af0e8ab1c,DE - 12/07/20 - Summer Campaign Launch - zerocode,Long,0
9781dbcc2562b9612f2e9499d8fb9571,12/11/19 FTP33 - zerocode version,V1,0
3fa6a9b9db78d2dafc3d49182368768d,18/02/19 Push Notification - IOS - 10% off - STATIC,Static : BOUQUET,15
0f2592bbed26ababca2dfbc012691012,09/05/17 Lacey launch + Rowan email,WILDFLOWER VARIENT,0
6eb81b1c4e3325c01bf44ed33625bc8e,21/12/18 - LAST CHANCE PREMIUM XMAS DELIVERY - text email 15%,15% off,15
9dfd03317b3728ed2dd43dedfbf03c69,07/12/17 - Talia Draw a line - FTS social proof banner,Social proof banner,
52e5a5dcfddb1300770ecfa9f04a6d79,21/03 - Easter! tenamcontrol,Variant 1,0
6596bcaefdebe4291d0443ac18f12e8e,06/03/18 - 1mmdaytext DGF84 - 20% off,20% version,20
1d00c5440426fe0f9819ffd68d651946,22/04/19 - PEONY PREVIEW: VIP PRE ORDER - TEXT EMAIL,CVJ74,0
9cd0ad3df019c983a4b1cbd629287c18,FR - 28/04/20 - Marcelle - HT - zerocode,HT 0%,15
f1ddfdf64413ece48dc792221427bf62,22/03/18 - Yellow email - Rosie + Ashley,Variant 1,0
645ed65973779c55dd1a7c9b90e8bad5,01/06/17 - Lily Edit,Variant 1,0
b2ca68e31384f863f9e7710334a9c781,27/06/17 - The Lola Launch - FTS - £10,Variant 1,
b48bae99cc2d22c0c3b494277dbee3cd,07/12/17 - The Christmas Collection - MSN Test final,Variant 1,0
b0aafe378cdcdd6697d2b302fd1a4f68,25/11/19 XMAS Launch - zerocode version - HAMPERS,A - no description,0
bb7285652e1ca7caf886c6289bf8461d,15/12/17 - Bundles People,Variant 1,15
33e98ac79e291a2d225b16ab439a6d3d,15/06/20 - at risk 6m - text email,6M,15
023eeab13c08c69623a4bb6dd0430742,020620TEXT3 - LAPSED - A/B,15% - X2WA8,15
329ca06355cf684a648a9a3e2f15fb92,15/11/18 Bestseller by occasion - 10% off,List layout,10
d7d2a1192bc5d657a124e6a691c0fa45,10/02/20 - Men Crush - 15% - Vday opt in,A - Colour Background,15
d0be1eb0cee8faff943c444b8a607168,21/12/18 - LAST CHANCE PREMIUM XMAS DELIVERY - text email - 20%,20% off,20
cf828ff8507d0dd39e9c0b544465a248,27/08/19 The Harper - 15% - discount depenedency = 1,BESTBLOOMS,15
449bde0844eedf82fc2afda0c60225ea,12/02/20 - Click to reveal - Lapsed - £10,A - Colour Background,
a0f03c7b5f27954c597fba11c80048df,FR- 12/03/19 Plants,Variant 1,15
dba2a036ece72a01845842fbf6136659,08/01/19 Bring joy to January - The Nadia - HV,Static,0
212e700f0f2606842e7d3c1c96d7a2d5,3/12 - Treemail (Christmas Tree),Honey,
5071ef5cf8740ca1041552b8142c00aa,28/02/19 - PAYDAY TREATS VS BDAYS IN MARCH (THE AVA) 10% off,,10
4ae87bcba5a94e3aa641e2535652f1f2,05/09/2018 International Charity Day - The Vivienne,Variant 1,0
911f47872e54a4013e5397756a2ca049,8/11/18 Liberty Bestsellers - 15% off,Press,15
44d8e0c6ed7b9cf29943d8c504522f86,DE - 18/08/20 - Evie + Arielle - High Value - 10%,No Banner,10
5f345300f7686a3386e91737c05a28c5,4/12 - Treemail send final,Treemail,
54b17b5dc9374c28d1b21bd046bbcdbb,01/11/18 Zaha and Nov occasions - FTS £10 off,half hero,
37766288b36a658128933d03beb813fa,09/08 - Let the games begin [no offer],Variant 1,0
1e982d7f93de578acf2b95c90e3f2773,28/03/19 - 28text1 - Women Lapsed 13m+,Variant 1,25
5a0bc617d0fc7df98e73d971ab05078e,07/03/18 - 1mdaytext - 20%,OLD copy,20
2eac423e84a68ce99b9090a2f8f30fa6,"DE- 07/11/2019 - iOS push 20% off, HURRA15",Version 1,15
9deecfc127a945e938f5ab92bba3b05f,20/06/19 IOS - IAM 10% off SALE,Variant 1,15
675146b7ece8258ff853c77831a1b3dc,FR - 05/05/20 - Bouquet for every occasion - 10%,UNIQUE,10
bab0cf18f7a2fb4ea6c1c24ec0492dcd,HV - Thank you for 10th order (£5 VS. £10 offer),£10 CODE,
2d75ff9fb318b15a3c98b12e5226b604,11/03/19 Push Notification - IOS,GIF: BOUQUETS,20
52e1a7d09d64864236df82f4080a2d51,12/02/19 20% off - IOS - IAM,Variant 1,15
0aa6539d6174ce71b2d2138630eda3ed,Repeater programme - Abandoned basket same day 1Ps pre 5:30,,
0aa6539d6174ce71b2d2138630eda3ed,Repeater programme - Abandoned basket same day 1Ps pre 5:30,CI 2019,
f854c8fc778f5373448fa1041c9ac7d7,26/07/18 - The Lana - £5 version,Variant 1,
515da0605e85056a5b4a319d93835275,08/01/19 Bring joy to January - The FTP11 - LV,Static,0
f336a11f6d611386aca41e138bcfe381,17/08/17 - Garden Party,,0
