,campaign_type_1,opened_1,camp_volume_1,users_received_8,campaign_type_8,disc1_pre_3days,disc1_pre_6day,disc1_pre_14dat,disc2_pre_4days,disc2_pre_14day,disc3_pre_1day,disc5_pre_13day,products_pre_7day,products_pre_14day,new_users_pre_3days,volume_pre_3days,volume_pre_7day,volume_pre_14day,full_revenue_pre_7day,year,month,users
469,5.0,147.0,704.0,51.0,2.0,9.0,1.0,0.0,8.0,0.0,0.0,0.0,3.0,1.0,4.0,16.0,6.0,1.0,15800.0,2017,4,2.0
470,4.0,3.0,4.0,682.0,3.0,6.0,4.0,0.0,8.0,1.0,1.0,0.0,1.0,3.0,3.0,14.0,2.0,3.0,4000.0,2017,4,1.0
471,1.0,1.0,1.0,4.0,2.0,4.0,0.0,1.0,8.0,0.0,1.0,0.0,4.0,1.0,3.0,10.0,6.0,1.0,15400.0,2017,4,5.0
472,4.0,86.0,277.0,4.0,3.0,5.0,4.0,1.0,6.0,2.0,1.0,0.0,3.0,4.0,4.0,12.0,4.0,5.0,10400.0,2017,5,2.0
473,2.0,0.0,2.0,14.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,0.0,4.0,3.0,5.0,13.0,5.0,4.0,17600.0,2017,5,0.0
474,4.0,26.0,97.0,702.0,7.0,7.0,3.0,2.0,4.0,6.0,1.0,0.0,4.0,6.0,7.0,14.0,6.0,10.0,16200.0,2017,5,3.0
475,5.0,57.0,185.0,3.0,2.0,6.0,1.0,2.0,4.0,2.0,3.0,0.0,4.0,3.0,9.0,14.0,5.0,4.0,19700.0,2017,5,3.0
476,4.0,121.0,445.0,704.0,5.0,6.0,0.0,2.0,4.0,3.0,3.0,0.0,3.0,3.0,9.0,16.0,3.0,6.0,8300.0,2017,5,1.0
477,2.0,1.0,5.0,4.0,4.0,6.0,4.0,1.0,6.0,0.0,1.0,0.0,2.0,1.0,8.0,19.0,2.0,2.0,5100.0,2017,5,2.0
478,4.0,2.0,5.0,1.0,1.0,5.0,1.0,4.0,6.0,1.0,2.0,0.0,6.0,4.0,6.0,16.0,7.0,6.0,20400.0,2017,5,3.0
479,4.0,173.0,730.0,277.0,4.0,4.0,2.0,0.0,9.0,1.0,1.0,0.0,4.0,3.0,5.0,15.0,4.0,4.0,12000.0,2017,5,3.0
480,2.0,4.0,4.0,2.0,2.0,5.0,3.0,4.0,11.0,1.0,1.0,0.0,2.0,4.0,5.0,17.0,3.0,5.0,10000.0,2017,5,3.0
481,4.0,175.0,720.0,97.0,4.0,5.0,1.0,2.0,10.0,4.0,3.0,0.0,5.0,4.0,7.0,20.0,7.0,6.0,20000.0,2017,5,3.0
482,2.0,3.0,3.0,185.0,5.0,7.0,2.0,3.0,14.0,2.0,3.0,0.0,3.0,4.0,10.0,24.0,6.0,5.0,20200.0,2017,5,4.0
483,7.0,178.0,728.0,445.0,4.0,6.0,2.0,1.0,13.0,1.0,1.0,0.0,3.0,3.0,9.0,22.0,6.0,3.0,18400.0,2017,5,3.0
484,5.0,6.0,6.0,5.0,2.0,5.0,0.0,0.0,11.0,1.0,0.0,0.0,4.0,2.0,5.0,18.0,4.0,2.0,12500.0,2017,5,1.0
485,2.0,1.0,2.0,5.0,4.0,5.0,3.0,4.0,9.0,2.0,1.0,0.0,3.0,6.0,3.0,12.0,5.0,7.0,18400.0,2017,5,5.0
486,3.0,16.0,23.0,730.0,4.0,5.0,2.0,1.0,8.0,1.0,1.0,0.0,4.0,4.0,3.0,12.0,8.0,4.0,23000.0,2017,5,6.0
487,2.0,2.0,3.0,4.0,2.0,9.0,2.0,2.0,8.0,0.0,1.0,0.0,5.0,2.0,5.0,18.0,7.0,3.0,20400.0,2017,5,2.0
488,5.0,188.0,741.0,720.0,4.0,8.0,2.0,3.0,9.0,1.0,0.0,0.0,7.0,5.0,5.0,19.0,9.0,7.0,35900.0,2017,5,0.0
489,9.0,7.0,16.0,3.0,2.0,7.0,1.0,1.0,12.0,2.0,0.0,0.0,4.0,3.0,7.0,17.0,6.0,6.0,16400.0,2017,5,3.0
490,5.0,160.0,726.0,728.0,7.0,3.0,2.0,2.0,11.0,3.0,2.0,0.0,3.0,3.0,7.0,13.0,3.0,6.0,9500.0,2017,5,4.0
491,5.0,3.0,6.0,2.0,2.0,6.0,2.0,2.0,8.0,0.0,1.0,0.0,3.0,4.0,6.0,14.0,3.0,4.0,9400.0,2017,5,1.0
492,5.0,10.0,19.0,23.0,3.0,5.0,5.0,0.0,5.0,4.0,1.0,0.0,5.0,3.0,3.0,11.0,6.0,5.0,18600.0,2017,5,2.0
493,2.0,1.0,2.0,3.0,2.0,7.0,1.0,3.0,3.0,4.0,0.0,0.0,5.0,4.0,3.0,10.0,9.0,8.0,27100.0,2017,5,1.0
494,3.0,165.0,741.0,741.0,5.0,5.0,1.0,2.0,3.0,2.0,1.0,0.0,4.0,5.0,6.0,10.0,4.0,7.0,12500.0,2017,5,4.0
495,7.0,10.0,21.0,16.0,9.0,9.0,1.0,2.0,3.0,4.0,2.0,0.0,4.0,7.0,7.0,15.0,4.0,9.0,13500.0,2017,5,6.0
496,4.0,155.0,725.0,726.0,5.0,10.0,4.0,2.0,6.0,3.0,1.0,0.0,5.0,4.0,6.0,19.0,5.0,6.0,13900.0,2017,5,3.0
497,5.0,3.0,7.0,6.0,5.0,11.0,0.0,1.0,6.0,2.0,0.0,0.0,4.0,3.0,2.0,18.0,5.0,3.0,15900.0,2017,5,2.0
498,6.0,70.0,264.0,19.0,5.0,8.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0,14.0,1.0,3.0,2000.0,2017,5,3.0
499,4.0,3.0,5.0,2.0,2.0,8.0,2.0,2.0,5.0,3.0,1.0,0.0,4.0,5.0,2.0,11.0,4.0,6.0,11400.0,2017,5,3.0
500,6.0,121.0,743.0,741.0,3.0,8.0,4.0,5.0,10.0,3.0,4.0,0.0,4.0,5.0,6.0,22.0,5.0,9.0,18800.0,2017,5,2.0
501,9.0,6.0,16.0,21.0,7.0,9.0,4.0,1.0,11.0,3.0,0.0,0.0,5.0,4.0,8.0,24.0,6.0,4.0,15800.0,2017,6,3.0
502,1.0,130.0,731.0,725.0,4.0,6.0,3.0,1.0,12.0,3.0,2.0,0.0,5.0,4.0,8.0,24.0,8.0,4.0,20700.0,2017,6,3.0
503,6.0,6.0,9.0,4.0,4.0,6.0,1.0,1.0,12.0,2.0,1.0,0.0,4.0,5.0,5.0,13.0,4.0,5.0,13600.0,2017,6,1.0
504,2.0,2.0,3.0,7.0,5.0,4.0,4.0,4.0,5.0,0.0,2.0,0.0,2.0,4.0,4.0,12.0,2.0,5.0,7000.0,2017,6,2.0
505,7.0,9.0,18.0,264.0,6.0,4.0,3.0,0.0,4.0,0.0,2.0,0.0,3.0,1.0,3.0,11.0,5.0,1.0,15900.0,2017,6,2.0
506,3.0,2.0,3.0,5.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,0.0,9.0,4.0,5.0,14.0,15.0,4.0,46300.0,2017,6,2.0
507,5.0,152.0,751.0,743.0,6.0,5.0,1.0,2.0,5.0,2.0,3.0,0.0,4.0,4.0,7.0,17.0,4.0,5.0,18500.0,2017,6,5.0
508,9.0,9.0,22.0,16.0,9.0,6.0,3.0,4.0,9.0,0.0,2.0,0.0,5.0,5.0,10.0,22.0,5.0,6.0,14100.0,2017,6,4.0
509,7.0,160.0,745.0,731.0,1.0,6.0,0.0,4.0,11.0,3.0,1.0,0.0,4.0,5.0,8.0,21.0,4.0,8.0,13900.0,2017,6,2.0
510,4.0,3.0,6.0,9.0,6.0,6.0,1.0,3.0,11.0,1.0,0.0,0.0,2.0,4.0,7.0,19.0,3.0,4.0,8000.0,2017,6,1.0
511,3.0,1.0,4.0,3.0,2.0,4.0,2.0,1.0,11.0,1.0,0.0,0.0,4.0,2.0,3.0,11.0,4.0,2.0,13000.0,2017,6,2.0
512,6.0,187.0,715.0,18.0,7.0,4.0,2.0,4.0,6.0,0.0,0.0,0.0,6.0,3.0,2.0,7.0,7.0,5.0,19000.0,2017,6,4.0
513,6.0,3.0,78.0,3.0,3.0,7.0,2.0,3.0,4.0,8.0,0.0,0.0,4.0,9.0,2.0,9.0,6.0,15.0,21900.0,2017,6,4.0
514,6.0,164.0,778.0,750.0,5.0,11.0,2.0,2.0,2.0,2.0,1.0,0.0,6.0,4.0,3.0,13.0,9.0,4.0,26900.0,2017,6,2.0
515,8.0,4.0,14.0,22.0,9.0,10.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,5.0,4.0,14.0,6.0,5.0,18900.0,2017,6,3.0
516,8.0,143.0,758.0,745.0,7.0,5.0,0.0,3.0,6.0,0.0,3.0,0.0,3.0,4.0,5.0,15.0,4.0,4.0,11000.0,2017,6,2.0
517,2.0,1.0,2.0,6.0,4.0,1.0,2.0,0.0,9.0,1.0,2.0,0.0,1.0,2.0,6.0,16.0,1.0,3.0,2000.0,2017,6,1.0
518,3.0,3.0,4.0,4.0,3.0,1.0,5.0,1.0,9.0,1.0,1.0,0.0,2.0,4.0,6.0,15.0,2.0,4.0,5000.0,2017,6,2.0
519,10.0,90.0,365.0,715.0,6.0,2.0,4.0,2.0,10.0,2.0,0.0,0.0,4.0,6.0,4.0,11.0,6.0,7.0,16400.0,2017,6,1.0
520,3.0,3.0,4.0,78.0,6.0,3.0,1.0,2.0,9.0,1.0,0.0,0.0,4.0,4.0,4.0,9.0,5.0,6.0,18000.0,2017,6,7.0
521,6.0,149.0,789.0,775.0,6.0,4.0,0.0,2.0,12.0,5.0,3.0,0.0,3.0,6.0,7.0,19.0,3.0,9.0,8000.0,2017,6,3.0
522,5.0,4.0,6.0,14.0,8.0,5.0,0.0,2.0,14.0,3.0,0.0,0.0,4.0,5.0,7.0,20.0,7.0,6.0,20800.0,2017,6,1.0
523,4.0,147.0,786.0,757.0,8.0,5.0,1.0,2.0,14.0,2.0,1.0,0.0,4.0,3.0,8.0,20.0,6.0,4.0,22900.0,2017,6,1.0
524,4.0,2.0,6.0,2.0,2.0,3.0,1.0,0.0,11.0,1.0,3.0,0.0,2.0,1.0,6.0,11.0,2.0,1.0,6900.0,2017,6,2.0
525,2.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,2.0,6.0,10.0,3.0,2.0,33800.0,2017,6,4.0
526,10.0,21.0,109.0,365.0,10.0,1.0,2.0,5.0,7.0,1.0,1.0,0.0,3.0,4.0,3.0,10.0,4.0,6.0,12900.0,2017,6,8.0
527,3.0,6.0,6.0,4.0,3.0,5.0,2.0,4.0,8.0,0.0,2.0,0.0,8.0,4.0,2.0,16.0,12.0,5.0,34900.0,2017,6,5.0
528,6.0,135.0,695.0,787.0,6.0,9.0,1.0,1.0,9.0,1.0,4.0,0.0,2.0,3.0,5.0,22.0,4.0,3.0,9200.0,2017,6,4.0
529,8.0,12.0,32.0,6.0,5.0,9.0,0.0,0.0,8.0,4.0,2.0,0.0,3.0,4.0,6.0,23.0,4.0,7.0,13200.0,2017,6,4.0
530,5.0,102.0,297.0,6.0,4.0,6.0,0.0,0.0,9.0,4.0,0.0,0.0,2.0,4.0,5.0,18.0,3.0,6.0,8600.0,2017,7,2.0
531,5.0,2.0,7.0,3.0,2.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,3.0,2.0,1.0,11.0,3.0,2.0,9600.0,2017,7,1.0
532,3.0,16.0,38.0,109.0,10.0,1.0,4.0,1.0,7.0,2.0,4.0,0.0,2.0,3.0,1.0,10.0,4.0,3.0,8800.0,2017,7,6.0
533,5.0,5.0,7.0,6.0,3.0,3.0,4.0,1.0,8.0,3.0,2.0,0.0,5.0,3.0,3.0,14.0,9.0,4.0,22800.0,2017,7,3.0
534,8.0,141.0,805.0,694.0,6.0,4.0,1.0,2.0,8.0,7.0,0.0,0.0,8.0,8.0,4.0,16.0,9.0,12.0,26600.0,2017,7,4.0
535,9.0,10.0,40.0,32.0,8.0,7.0,1.0,2.0,9.0,2.0,0.0,0.0,4.0,2.0,5.0,18.0,5.0,4.0,14300.0,2017,7,2.0
536,9.0,144.0,779.0,767.0,7.0,5.0,0.0,1.0,13.0,2.0,3.0,0.0,4.0,3.0,6.0,18.0,4.0,4.0,13300.0,2017,7,3.0
537,3.0,3.0,4.0,297.0,5.0,6.0,0.0,0.0,13.0,0.0,1.0,0.0,2.0,2.0,7.0,20.0,2.0,3.0,6600.0,2017,7,1.0
538,4.0,2.0,5.0,7.0,5.0,4.0,3.0,0.0,12.0,3.0,0.0,0.0,2.0,3.0,7.0,17.0,4.0,3.0,12600.0,2017,7,3.0
539,7.0,183.0,751.0,38.0,3.0,4.0,1.0,1.0,11.0,2.0,0.0,0.0,6.0,2.0,4.0,12.0,8.0,4.0,23800.0,2017,7,1.0
540,5.0,3.0,5.0,7.0,5.0,2.0,3.0,4.0,12.0,3.0,2.0,0.0,3.0,5.0,7.0,13.0,4.0,9.0,10300.0,2017,7,2.0
541,5.0,170.0,838.0,803.0,8.0,2.0,1.0,4.0,11.0,1.0,2.0,0.0,4.0,8.0,7.0,15.0,6.0,9.0,18400.0,2017,7,2.0
542,7.0,10.0,19.0,40.0,9.0,2.0,2.0,1.0,11.0,2.0,1.0,0.0,6.0,4.0,9.0,16.0,8.0,5.0,25500.0,2017,7,2.0
543,8.0,139.0,811.0,778.0,9.0,2.0,1.0,1.0,13.0,3.0,3.0,0.0,4.0,4.0,7.0,16.0,6.0,4.0,14400.0,2017,7,8.0
544,4.0,3.0,4.0,4.0,3.0,8.0,1.0,0.0,10.0,2.0,0.0,0.0,2.0,2.0,6.0,20.0,3.0,2.0,9300.0,2017,7,1.0
545,1.0,2.0,2.0,5.0,4.0,8.0,0.0,0.0,8.0,0.0,2.0,0.0,3.0,2.0,6.0,24.0,3.0,4.0,8200.0,2017,7,4.0
546,4.0,67.0,294.0,751.0,7.0,11.0,1.0,3.0,8.0,3.0,1.0,0.0,6.0,6.0,4.0,23.0,7.0,8.0,23200.0,2017,7,1.0
547,6.0,6.0,9.0,5.0,5.0,6.0,1.0,1.0,4.0,3.0,0.0,0.0,4.0,3.0,4.0,16.0,5.0,4.0,16400.0,2017,7,2.0
548,8.0,112.0,829.0,837.0,5.0,6.0,0.0,3.0,5.0,3.0,0.0,0.0,4.0,4.0,4.0,12.0,4.0,6.0,13100.0,2017,7,0.0
549,6.0,7.0,15.0,19.0,7.0,5.0,7.0,1.0,5.0,4.0,2.0,0.0,6.0,6.0,7.0,10.0,7.0,8.0,18900.0,2017,7,2.0
550,9.0,154.0,831.0,810.0,8.0,4.0,1.0,2.0,5.0,3.0,0.0,0.0,7.0,4.0,7.0,11.0,9.0,6.0,43300.0,2017,7,1.0
551,5.0,5.0,9.0,4.0,4.0,3.0,3.0,1.0,6.0,2.0,0.0,0.0,4.0,2.0,5.0,8.0,8.0,3.0,21800.0,2017,7,1.0
552,4.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,6.0,3.0,1.0,5.0,6.0,3.0,20000.0,2017,7,1.0
553,5.0,3.0,11.0,294.0,4.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,2.0,6.0,0.0,4.0,2.0,7.0,17300.0,2017,7,2.0
554,3.0,12.0,30.0,9.0,6.0,3.0,2.0,1.0,4.0,2.0,0.0,0.0,4.0,4.0,0.0,6.0,4.0,5.0,13800.0,2017,7,4.0
555,8.0,185.0,819.0,829.0,8.0,3.0,1.0,1.0,5.0,2.0,4.0,0.0,3.0,4.0,2.0,11.0,4.0,4.0,9400.0,2017,7,4.0
556,6.0,0.0,7.0,15.0,6.0,3.0,0.0,0.0,9.0,4.0,2.0,0.0,2.0,6.0,5.0,16.0,3.0,7.0,8400.0,2017,7,9.0
557,7.0,143.0,692.0,831.0,9.0,5.0,0.0,7.0,10.0,2.0,5.0,0.0,1.0,7.0,8.0,26.0,1.0,9.0,3000.0,2017,7,4.0
558,5.0,4.0,6.0,9.0,5.0,8.0,0.0,1.0,10.0,0.0,4.0,0.0,1.0,4.0,9.0,27.0,1.0,8.0,2200.0,2017,7,1.0
559,4.0,6.0,92.0,5.0,4.0,8.0,3.0,3.0,9.0,2.0,0.0,0.0,2.0,6.0,6.0,21.0,2.0,6.0,7600.0,2017,7,2.0
560,7.0,6.0,14.0,11.0,5.0,4.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,2.0,3.0,10.0,3.0,2.0,14100.0,2017,7,4.0
561,9.0,141.0,802.0,30.0,3.0,4.0,0.0,1.0,3.0,3.0,1.0,0.0,5.0,4.0,1.0,8.0,6.0,4.0,16700.0,2017,8,4.0
562,7.0,5.0,9.0,819.0,8.0,7.0,5.0,2.0,6.0,0.0,3.0,0.0,6.0,3.0,6.0,16.0,7.0,4.0,22200.0,2017,8,2.0
563,9.0,7.0,22.0,7.0,6.0,9.0,3.0,1.0,5.0,2.0,3.0,0.0,9.0,2.0,10.0,20.0,13.0,3.0,35600.0,2017,8,8.0
564,11.0,150.0,844.0,690.0,7.0,8.0,0.0,0.0,9.0,1.0,2.0,0.0,4.0,1.0,10.0,24.0,7.0,1.0,19000.0,2017,8,4.0
565,4.0,2.0,6.0,6.0,5.0,8.0,1.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,5.0,20.0,1.0,1.0,3600.0,2017,8,0.0
566,3.0,2.0,3.0,92.0,4.0,5.0,3.0,0.0,8.0,2.0,1.0,0.0,2.0,2.0,3.0,16.0,2.0,2.0,6000.0,2017,8,1.0
567,9.0,6.0,20.0,14.0,7.0,3.0,3.0,3.0,9.0,0.0,1.0,0.0,4.0,3.0,3.0,9.0,5.0,3.0,17800.0,2017,8,1.0
568,7.0,17.0,63.0,749.0,9.0,0.0,3.0,0.0,5.0,2.0,2.0,0.0,7.0,5.0,5.0,7.0,9.0,6.0,25700.0,2017,8,2.0
569,7.0,138.0,710.0,9.0,7.0,0.0,2.0,0.0,4.0,5.0,2.0,0.0,6.0,6.0,4.0,8.0,6.0,7.0,16500.0,2017,8,2.0
570,10.0,9.0,28.0,22.0,9.0,1.0,3.0,5.0,6.0,3.0,0.0,0.0,6.0,9.0,5.0,10.0,9.0,13.0,49500.0,2017,8,4.0
571,10.0,168.0,790.0,844.0,11.0,2.0,0.0,3.0,10.0,0.0,0.0,0.0,5.0,4.0,5.0,13.0,5.0,7.0,19600.0,2017,8,1.0
572,3.0,3.0,4.0,6.0,4.0,2.0,0.0,0.0,10.0,1.0,1.0,0.0,2.0,1.0,5.0,12.0,2.0,1.0,6200.0,2017,8,2.0
573,3.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,2.0,3.0,10.0,2.0,2.0,4000.0,2017,8,0.0
574,8.0,6.0,13.0,20.0,9.0,1.0,0.0,3.0,7.0,1.0,2.0,0.0,2.0,4.0,3.0,7.0,3.0,5.0,8600.0,2017,8,8.0
575,11.0,12.0,103.0,63.0,7.0,4.0,1.0,3.0,7.0,3.0,2.0,0.0,3.0,7.0,3.0,15.0,3.0,9.0,7400.0,2017,8,5.0
576,12.0,199.0,843.0,710.0,7.0,6.0,1.0,3.0,10.0,0.0,2.0,0.0,4.0,6.0,6.0,23.0,4.0,6.0,11200.0,2017,8,7.0
577,6.0,11.0,68.0,28.0,10.0,8.0,0.0,2.0,17.0,5.0,1.0,0.0,4.0,6.0,6.0,30.0,6.0,9.0,18700.0,2017,8,4.0
578,9.0,154.0,849.0,790.0,10.0,7.0,1.0,3.0,19.0,2.0,1.0,0.0,2.0,5.0,7.0,26.0,2.0,5.0,4800.0,2017,8,0.0
579,2.0,2.0,2.0,3.0,3.0,4.0,0.0,0.0,14.0,1.0,1.0,0.0,2.0,2.0,5.0,17.0,2.0,2.0,6000.0,2017,8,2.0
580,5.0,8.0,16.0,13.0,8.0,3.0,3.0,0.0,10.0,1.0,1.0,0.0,2.0,1.0,4.0,10.0,3.0,2.0,7300.0,2017,8,2.0
581,7.0,7.0,26.0,100.0,11.0,2.0,3.0,0.0,6.0,1.0,1.0,0.0,7.0,2.0,5.0,9.0,10.0,3.0,30400.0,2017,8,3.0
582,6.0,158.0,809.0,842.0,12.0,3.0,2.0,0.0,7.0,1.0,3.0,0.0,7.0,3.0,8.0,16.0,10.0,3.0,26900.0,2017,8,1.0
583,8.0,7.0,14.0,68.0,6.0,5.0,2.0,1.0,9.0,3.0,0.0,0.0,8.0,4.0,11.0,18.0,10.0,4.0,32000.0,2017,8,3.0
584,11.0,171.0,875.0,849.0,9.0,6.0,0.0,1.0,10.0,5.0,2.0,0.0,4.0,4.0,10.0,18.0,6.0,6.0,16300.0,2017,8,5.0
585,1.0,2.0,3.0,4.0,4.0,6.0,1.0,0.0,8.0,1.0,3.0,0.0,1.0,2.0,6.0,15.0,1.0,2.0,2000.0,2017,8,1.0
586,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,2.0,2.0,11.0,3.0,2.0,8500.0,2017,8,4.0
587,4.0,2.0,11.0,16.0,5.0,3.0,1.0,0.0,5.0,1.0,0.0,0.0,5.0,2.0,0.0,10.0,5.0,3.0,16600.0,2017,8,2.0
588,5.0,4.0,16.0,25.0,7.0,2.0,3.0,3.0,5.0,5.0,3.0,0.0,5.0,7.0,2.0,9.0,8.0,10.0,21500.0,2017,8,3.0
589,5.0,172.0,873.0,809.0,6.0,5.0,2.0,3.0,6.0,4.0,0.0,0.0,3.0,7.0,3.0,13.0,5.0,10.0,12700.0,2017,8,10.0
590,10.0,25.0,132.0,14.0,8.0,5.0,1.0,2.0,10.0,7.0,6.0,0.0,2.0,8.0,4.0,22.0,5.0,10.0,10600.0,2017,8,8.0
591,8.0,146.0,871.0,875.0,11.0,9.0,0.0,2.0,13.0,3.0,4.0,0.0,3.0,4.0,6.0,31.0,5.0,6.0,14400.0,2017,9,4.0
592,3.0,4.0,4.0,3.0,1.0,7.0,2.0,0.0,15.0,0.0,0.0,1.0,1.0,1.0,6.0,31.0,1.0,1.0,2200.0,2017,9,0.0
593,4.0,2.0,5.0,4.0,3.0,5.0,0.0,1.0,14.0,0.0,0.0,0.0,4.0,3.0,6.0,19.0,4.0,3.0,10600.0,2017,9,1.0
594,7.0,11.0,17.0,11.0,4.0,2.0,3.0,1.0,10.0,3.0,0.0,0.0,4.0,5.0,3.0,8.0,4.0,5.0,11700.0,2017,9,0.0
595,8.0,11.0,18.0,16.0,5.0,1.0,2.0,1.0,5.0,4.0,1.0,0.0,5.0,5.0,3.0,4.0,5.0,8.0,18000.0,2017,9,10.0
596,9.0,190.0,857.0,872.0,5.0,2.0,4.0,3.0,12.0,2.0,2.0,0.0,10.0,3.0,4.0,16.0,13.0,5.0,38200.0,2017,9,6.0
597,5.0,8.0,11.0,132.0,10.0,3.0,1.0,2.0,17.0,1.0,1.0,0.0,7.0,2.0,4.0,23.0,13.0,5.0,45400.0,2017,9,2.0
598,6.0,161.0,877.0,871.0,8.0,4.0,0.0,1.0,18.0,1.0,2.0,0.0,4.0,3.0,6.0,27.0,5.0,5.0,16500.0,2017,9,3.0
599,3.0,3.0,4.0,4.0,3.0,5.0,1.0,0.0,20.0,1.0,0.0,0.0,1.0,1.0,5.0,18.0,1.0,1.0,3000.0,2017,9,2.0
600,4.0,1.0,8.0,5.0,4.0,3.0,0.0,2.0,12.0,2.0,0.0,0.0,2.0,4.0,4.0,11.0,2.0,4.0,6100.0,2017,9,3.0
601,6.0,4.0,11.0,17.0,7.0,3.0,1.0,0.0,8.0,1.0,1.0,0.0,1.0,4.0,2.0,10.0,1.0,4.0,3300.0,2017,9,6.0
602,8.0,21.0,50.0,18.0,8.0,4.0,2.0,3.0,14.0,2.0,3.0,0.0,8.0,5.0,6.0,20.0,13.0,5.0,34000.0,2017,9,5.0
603,6.0,168.0,847.0,855.0,9.0,8.0,1.0,2.0,15.0,5.0,0.0,0.0,5.0,10.0,8.0,25.0,9.0,13.0,23400.0,2017,9,3.0
604,7.0,13.0,34.0,11.0,5.0,8.0,2.0,4.0,15.0,5.0,1.0,0.0,2.0,7.0,7.0,25.0,5.0,13.0,11800.0,2017,9,6.0
605,11.0,165.0,884.0,877.0,6.0,10.0,0.0,1.0,15.0,3.0,3.0,0.0,3.0,4.0,6.0,21.0,4.0,5.0,19500.0,2017,9,2.0
606,2.0,1.0,4.0,4.0,3.0,8.0,1.0,0.0,7.0,1.0,2.0,0.0,2.0,1.0,5.0,18.0,2.0,1.0,5400.0,2017,9,2.0
607,4.0,2.0,4.0,8.0,4.0,10.0,3.0,1.0,6.0,1.0,0.0,0.0,4.0,2.0,7.0,19.0,4.0,2.0,12200.0,2017,9,2.0
608,8.0,8.0,17.0,11.0,6.0,5.0,4.0,0.0,4.0,0.0,2.0,0.0,8.0,1.0,3.0,11.0,14.0,1.0,47200.0,2017,9,6.0
609,7.0,8.0,13.0,50.0,8.0,4.0,1.0,1.0,11.0,10.0,1.0,0.0,4.0,8.0,5.0,18.0,7.0,13.0,17500.0,2017,9,2.0
610,5.0,162.0,856.0,847.0,6.0,2.0,5.0,2.0,14.0,6.0,0.0,0.0,3.0,5.0,5.0,17.0,4.0,9.0,14600.0,2017,9,3.0
611,11.0,9.0,39.0,34.0,7.0,6.0,2.0,1.0,14.0,2.0,2.0,0.0,6.0,2.0,9.0,23.0,10.0,5.0,26000.0,2017,9,8.0
612,9.0,176.0,900.0,883.0,11.0,11.0,3.0,2.0,17.0,2.0,2.0,0.0,3.0,3.0,9.0,23.0,4.0,4.0,10700.0,2017,9,6.0
613,3.0,5.0,6.0,4.0,2.0,11.0,0.0,0.0,13.0,2.0,5.0,0.0,4.0,2.0,9.0,30.0,5.0,2.0,13600.0,2017,9,2.0
614,6.0,2.0,6.0,4.0,4.0,8.0,1.0,1.0,12.0,2.0,0.0,0.0,2.0,4.0,6.0,25.0,2.0,4.0,5000.0,2017,9,2.0
615,5.0,5.0,15.0,17.0,8.0,2.0,1.0,3.0,12.0,8.0,0.0,0.0,6.0,8.0,3.0,16.0,11.0,14.0,29600.0,2017,9,3.0
616,8.0,10.0,66.0,13.0,7.0,1.0,4.0,4.0,11.0,3.0,1.0,0.0,4.0,4.0,1.0,8.0,4.0,7.0,18800.0,2017,9,4.0
617,3.0,166.0,907.0,856.0,5.0,3.0,6.0,1.0,9.0,2.0,1.0,0.0,6.0,3.0,3.0,12.0,8.0,4.0,22500.0,2017,9,3.0
618,10.0,11.0,24.0,39.0,11.0,4.0,1.0,5.0,10.0,2.0,1.0,0.0,7.0,6.0,5.0,15.0,11.0,10.0,30800.0,2017,9,6.0
619,9.0,160.0,906.0,900.0,9.0,4.0,1.0,2.0,14.0,0.0,5.0,0.0,6.0,3.0,7.0,23.0,11.0,4.0,31000.0,2017,9,5.0
620,5.0,2.0,7.0,6.0,3.0,4.0,0.0,3.0,16.0,2.0,4.0,0.0,3.0,4.0,7.0,27.0,3.0,5.0,8000.0,2017,9,1.0
621,3.0,1.0,4.0,6.0,6.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,2.0,5.0,23.0,2.0,2.0,6300.0,2017,10,1.0
622,7.0,7.0,12.0,15.0,5.0,5.0,3.0,1.0,12.0,9.0,0.0,0.0,3.0,6.0,5.0,15.0,3.0,11.0,7200.0,2017,10,4.0
623,4.0,3.0,9.0,65.0,8.0,4.0,1.0,1.0,10.0,3.0,0.0,0.0,6.0,4.0,4.0,10.0,7.0,4.0,21200.0,2017,10,4.0
624,6.0,173.0,920.0,907.0,3.0,5.0,0.0,4.0,10.0,2.0,3.0,0.0,4.0,6.0,9.0,18.0,5.0,8.0,18000.0,2017,10,7.0
625,10.0,11.0,30.0,24.0,10.0,8.0,3.0,6.0,13.0,3.0,3.0,0.0,7.0,7.0,10.0,25.0,11.0,11.0,29800.0,2017,10,6.0
