ID,USER_ID,CREATED_AT,PRODUCT_ID,TOTAL_COST_PENNIES,TOTAL_COST_PRE_DISCOUNT_PENNIES,SOURCE
116838191,1804821,2020-05-11 09:42:23.646,933,3060,3600,web
116839679,2320746,2020-05-11 10:36:34.437,60,5400,6000,web
116841370,2104879,2020-05-11 11:37:32.749,110,2560,3200,iOS
116845836,1317798,2020-05-11 14:33:29.982,110,3200,3200,iOS
116855759,2598579,2020-05-11 21:26:11.352,2622,1500,2500,web
116856012,1357777,2020-05-11 21:41:33.186,107,2300,2300,web
116746444,566350,2020-05-06 13:19:57.549,822,2040,3400,web
116750935,1371717,2020-05-06 15:38:53.408,107,1955,2300,iOS
116786202,833185,2020-05-07 20:37:25.665,1515,3000,3000,iOS
116882289,1586734,2020-05-12 18:02:09.997,2374,2800,2800,web
116777899,846374,2020-05-07 14:21:44.274,933,2600,3600,iOS
116801333,2174811,2020-05-08 19:19:35.742,1784,3570,4200,iOS
116798717,1643936,2020-05-08 16:22:04.054,1888,1920,3200,web
116806748,2402143,2020-05-09 10:07:04.460,2622,2400,2400,web
116807334,2581703,2020-05-09 10:34:35.325,2550,2800,2800,web
116813045,684264,2020-05-09 15:43:49.634,1917,3800,3800,iOS
112208374,379091,2018-09-06 09:27:22.948,1238,3780,4200,web
114882966,374736,2020-01-06 09:32:48.829,210,2380,2800,web
110748294,375456,2017-03-19 20:16:13.163,256,2880,3200,web
110741412,315254,2017-03-18 11:39:49.898,259,1840,2600,web
110744703,158784,2017-03-19 11:36:44.052,256,3800,4600,iOS
110747803,423882,2017-03-19 19:16:06.212,311,2700,3200,iOS
110744457,391242,2017-03-19 10:56:36.960,307,3060,3600,iOS
115869574,2085075,2020-03-29 19:07:14.093,2386,5220,5800,iOS
114884685,693179,2020-01-06 12:42:55.606,107,2200,2200,web
110937455,154451,2017-06-04 19:28:13.056,386,2805,3300,web
110755582,426468,2017-03-20 15:54:03.071,307,4600,4600,web
110778482,437042,2017-03-22 16:20:34.365,305,4100,4100,web
112884721,654482,2019-02-10 20:07:53.088,1525,3145,3700,iOS
112885254,1245741,2019-02-10 21:04:16.576,959,2900,2900,web
112888191,1119160,2019-02-11 09:59:47.001,1547,3870,4300,web
112839489,855587,2019-02-02 19:29:35.238,1146,3800,3800,iOS
112841211,1227029,2019-02-03 14:08:26.734,1128,2133,2700,web
112896761,1250440,2019-02-11 21:15:13.375,1522,2880,3200,web
112845498,1168233,2019-02-04 13:26:39.606,1576,4800,4800,web
112846680,1229260,2019-02-04 16:21:56.419,709,3240,3900,web
112902472,1252440,2019-02-12 11:12:20.664,1522,3160,3800,web
112160086,558385,2018-08-20 12:05:30.791,1036,2250,2500,Android
112165773,857150,2018-08-22 09:37:50.254,210,2600,3400,web
112280250,519728,2018-09-28 14:22:30.346,1035,2300,2300,iOS
112277242,1031268,2018-09-27 19:32:11.907,110,3040,3800,web
112251793,949265,2018-09-20 00:19:47.885,1035,1800,2300,iOS
112255284,895882,2018-09-21 02:17:59.715,1264,2550,3000,web
112263972,1026676,2018-09-24 18:29:41.283,1036,2500,2500,web
112265207,923789,2018-09-25 08:25:29.064,1202,2800,2800,iOS
112278086,395825,2018-09-28 07:10:21.356,210,0,2700,web
112189801,590208,2018-08-30 21:28:18.388,1240,2805,3300,web
112200280,787035,2018-09-03 19:14:07.209,1240,3500,3500,web
112216411,495503,2018-09-09 13:14:08.217,1036,2500,2500,iOS
112220886,654482,2018-09-10 18:54:30.717,1036,2000,2500,iOS
112227300,141716,2018-09-12 11:03:54.913,210,2600,3200,web
112357445,281135,2018-10-19 17:20:46.596,1252,0,3800,web
112362187,1062862,2018-10-22 08:38:33.460,1035,1300,2300,web
114190388,384477,2019-09-30 12:23:56.777,1518,3000,3000,web
114192623,928141,2019-09-30 16:02:13.763,1524,2975,3500,web
114181750,1176946,2019-09-29 07:49:42.440,1036,2700,2700,web
114182353,1725725,2019-09-29 10:27:07.769,210,2610,2900,web
114206649,828452,2019-10-02 16:16:06.629,1036,2700,2700,web
114201809,1245701,2019-10-01 19:45:01.835,1528,3600,3600,web
110810707,441721,2017-03-26 10:22:00.636,92,10000,10000,web
112261685,644667,2018-09-24 07:19:25.879,1253,2700,3000,Android
112151658,982683,2018-08-16 13:39:01.554,1199,2262,2900,web
112175229,990699,2018-08-26 15:19:53.908,1036,1500,2500,web
112166271,90413,2018-08-22 11:45:36.899,210,3500,3500,iOS
112165151,669357,2018-08-22 06:36:42.946,1037,2800,2800,iOS
112163499,27608,2018-08-21 13:18:23.957,110,3000,3800,web
112093883,924159,2018-07-25 16:34:17.857,337,3300,3800,web
112173458,990101,2018-08-25 07:33:18.896,110,2000,3000,web
112182910,994027,2018-08-29 09:01:44.866,210,1600,2600,web
112103552,959517,2018-07-30 08:49:28.576,1035,1840,2300,web
113639421,1526954,2019-06-10 18:48:32.357,1968,4200,4200,web
112581582,182620,2018-12-08 00:49:41.022,1317,3400,3400,web
113644932,451451,2019-06-11 14:43:22.086,1782,2070,2300,web
112659130,1135388,2018-12-18 18:27:33.506,1360,2400,3000,web
112592705,1147589,2018-12-10 14:44:57.245,1317,3500,4000,web
112604249,1151518,2018-12-12 09:41:58.639,1338,1840,2300,web
112678696,617381,2018-12-20 19:03:20.402,1358,4800,4800,web
113681523,1181480,2019-06-19 12:39:48.450,1917,3400,4000,web
112619778,858058,2018-12-13 23:50:59.316,1309,3800,3800,web
112703982,281135,2018-12-30 22:52:01.468,1338,1955,2300,iOS
112645476,354061,2018-12-17 15:16:24.923,1339,2400,3000,web
112660244,707415,2018-12-18 20:25:01.917,1423,2880,3600,web
112709400,1180773,2019-01-02 14:26:59.275,1338,2070,2300,web
113716972,467551,2019-06-27 11:57:19.254,1776,2805,3300,web
112674723,119432,2018-12-20 09:39:55.287,1314,3300,4000,web
112675259,1170826,2018-12-20 10:45:57.868,1036,2840,3100,web
112676229,208518,2018-12-20 12:53:08.885,1314,3375,3900,iOS
112711859,1103399,2019-01-03 07:48:28.901,1339,3000,3000,web
112703143,1178735,2018-12-30 15:30:46.598,1036,2600,2600,web
112708277,1180328,2019-01-02 10:56:43.311,1339,2000,3000,web
112708310,1180321,2019-01-02 11:03:00.369,1339,2400,3000,web
115905494,1270807,2020-03-31 15:27:43.482,210,3000,3000,web
115903209,926935,2020-03-31 14:11:14.865,1518,2700,3200,web
115903119,2133529,2020-03-31 14:07:52.295,2622,2400,2400,web
115904580,673044,2020-03-31 14:56:09.885,107,0,2300,web
116032460,306906,2020-04-05 20:54:19.468,107,1455,2300,iOS
116037554,2335050,2020-04-06 10:46:32.918,110,3200,3200,web
115917087,2200063,2020-04-01 07:53:44.197,822,2900,3400,web
116050423,1156986,2020-04-06 18:48:49.081,2613,2700,3000,iOS
115937225,2272625,2020-04-01 19:06:37.619,107,1800,2300,web
116065333,1515104,2020-04-07 15:56:04.336,1135,4325,5000,web
116070252,2086920,2020-04-07 20:36:50.080,1784,4700,4700,iOS
116074843,2348796,2020-04-08 09:37:55.709,110,1420,3200,web
116074841,2348796,2020-04-08 09:37:53.296,110,1920,3200,web
116074604,2348697,2020-04-08 09:28:09.585,210,2500,3000,web
116074244,2348564,2020-04-08 09:13:40.170,60,5000,6000,web
116090521,2353853,2020-04-08 22:29:57.592,2622,0,2400,import
116090514,2353853,2020-04-08 22:29:55.225,2622,0,2400,import
116090481,2353853,2020-04-08 22:29:48.557,2622,0,2400,import
116090497,2353853,2020-04-08 22:29:50.358,2622,0,2400,import
116084064,1827894,2020-04-08 17:14:56.020,1518,2700,3200,web
116088931,2273639,2020-04-08 20:33:31.983,110,1920,3200,web
116090465,2353853,2020-04-08 22:29:48.061,2613,0,3000,import
116090433,2353853,2020-04-08 22:29:47.632,110,0,3200,import
116090432,2353853,2020-04-08 22:29:47.619,110,0,3200,import
116090510,2353853,2020-04-08 22:29:54.460,2622,0,2400,import
116090470,2353853,2020-04-08 22:29:48.142,110,0,3200,import
116090499,2353853,2020-04-08 22:29:50.785,2622,0,2400,import
116090496,2353853,2020-04-08 22:29:50.212,2622,0,2400,import
116090477,2353853,2020-04-08 22:29:48.456,2622,0,2400,import
116090498,2353853,2020-04-08 22:29:50.568,2622,0,2400,import
116090423,2353853,2020-04-08 22:29:47.429,2613,0,3000,import
116090464,2353853,2020-04-08 22:29:48.059,2622,0,2400,import
116090506,2353853,2020-04-08 22:29:53.092,2622,0,2400,import
115992167,1151169,2020-04-03 14:19:03.570,2613,3000,3000,Android
115991206,2176136,2020-04-03 13:49:29.554,1518,2700,3200,web
116114397,1257279,2020-04-10 11:53:06.867,210,2000,3000,web
116006513,1133779,2020-04-04 10:17:46.259,110,3800,3800,web
116120618,908538,2020-04-10 20:13:37.949,822,2040,3400,web
116123420,2364121,2020-04-11 09:24:03.515,2640,5490,6100,web
116130501,763525,2020-04-11 12:46:54.562,1811,3600,4000,iOS
116148529,1391122,2020-04-13 10:30:22.739,110,3200,3200,web
113779220,1292070,2019-07-10 20:42:41.431,157,3000,3600,web
113810813,232613,2019-07-17 18:31:11.998,1515,2800,2800,web
113820655,654482,2019-07-19 13:12:34.538,1135,3400,4000,iOS
116170515,1500612,2020-04-14 13:29:53.693,107,2300,2300,iOS
113821320,701690,2019-07-19 15:17:17.600,2045,3600,3600,web
116167133,2318255,2020-04-14 12:02:01.618,2550,1680,2800,web
113840385,1533426,2019-07-24 11:04:58.801,1515,2380,2800,web
113814219,1563939,2019-07-18 10:28:15.781,2044,2400,2900,web
113847850,1516804,2019-07-25 19:33:40.639,110,2550,3000,web
113825981,1471518,2019-07-21 13:06:23.930,2044,2900,2900,web
113830503,1594948,2019-07-22 13:37:37.628,2043,2560,3200,web
113846068,1382572,2019-07-25 13:13:26.269,1788,2465,2900,web
113873958,1551614,2019-07-31 12:40:29.068,1135,3400,4000,web
113874750,1610712,2019-07-31 14:27:46.220,2044,2900,2900,web
113873767,1082391,2019-07-31 12:20:15.034,1784,3230,3800,web
113850738,1425786,2019-07-26 13:14:22.861,1135,3600,4000,iOS
113881662,235113,2019-08-01 13:43:19.984,110,1750,3000,web
113848760,1601553,2019-07-26 07:03:45.254,2052,2700,3700,web
113860897,1358260,2019-07-29 11:35:17.609,110,3050,3500,iOS
113875694,1611579,2019-07-31 16:52:19.499,2018,3600,4600,web
113881710,567172,2019-08-01 13:49:26.477,1782,2040,2400,web
113918081,405567,2019-08-09 08:09:10.357,210,2900,2900,web
113923044,1244514,2019-08-10 14:03:22.423,1972,2970,3300,web
113893417,1617592,2019-08-04 18:17:42.513,2024,4800,4800,web
113898079,383511,2019-08-05 16:23:09.615,1036,2295,2700,iOS
113898534,854696,2019-08-05 17:48:50.243,2046,3060,3600,web
116291037,401130,2020-04-19 10:53:51.643,822,4000,4000,iOS
116287619,1298192,2020-04-19 00:22:03.392,2374,2520,2800,iOS
116304372,1601553,2020-04-20 08:57:10.695,2374,1650,2800,iOS
112753524,1196198,2019-01-14 18:28:49.495,1338,1840,2300,web
116316046,2411585,2020-04-20 16:31:28.076,2615,1800,3000,web
116346364,1617592,2020-04-21 17:44:45.104,1811,4600,4600,web
116334712,1505483,2020-04-21 11:22:36.746,1888,3200,3200,web
116355190,663131,2020-04-21 21:21:27.029,2622,2400,2400,web
116340057,289571,2020-04-21 14:07:16.659,2374,2800,2800,web
116340233,859650,2020-04-21 14:14:08.315,1515,3000,3000,web
116324330,1285694,2020-04-21 07:50:20.277,2602,2900,3400,web
116360370,1317798,2020-04-22 09:26:27.976,110,3600,4000,web
116369346,822031,2020-04-22 15:07:04.114,107,2070,2300,iOS
112817675,854397,2019-01-29 16:47:13.450,1522,3000,3000,web
112764554,718080,2019-01-16 21:31:49.341,1505,3840,4800,iOS
116371364,652450,2020-04-22 16:36:40.272,1515,3200,3500,web
116381098,1485425,2020-04-23 09:00:08.454,2615,3000,3000,web
112852177,684264,2019-02-05 13:37:08.361,1576,4500,5000,iOS
112802231,1204125,2019-01-25 21:50:14.399,1521,3300,3300,web
112816407,361337,2019-01-29 13:28:22.004,1558,2380,2800,web
112872777,1144847,2019-02-08 14:42:47.752,1519,4500,5000,iOS
112828265,670545,2019-01-31 15:27:18.146,723,4875,6500,web
113913183,1234539,2019-08-08 09:00:55.488,1036,2430,2700,web
113949463,824660,2019-08-15 18:27:14.965,110,2500,3000,iOS
113924783,1630425,2019-08-11 11:22:25.379,1972,2300,3300,web
113959448,1244445,2019-08-18 16:25:12.910,2043,3200,3200,web
116442930,2451577,2020-04-25 19:18:53.544,1888,2880,3200,web
113960431,329703,2019-08-18 20:18:02.942,1782,2300,2300,web
113937596,1493032,2019-08-13 19:00:04.312,1990,5600,5600,web
116446686,2355149,2020-04-26 07:58:43.377,2613,2550,3000,iOS
116465561,2459697,2020-04-27 08:29:11.248,822,3400,3400,web
116488805,760858,2020-04-27 13:03:18.122,107,2300,2300,web
116499134,1385901,2020-04-27 19:28:56.867,2613,2000,3000,web
114029997,481198,2019-09-02 08:20:49.161,1784,3300,3800,web
114030904,1671489,2019-09-02 10:15:26.612,1135,3400,4000,web
114032000,181403,2019-09-02 12:45:49.389,210,2465,2900,iOS
114033815,311953,2019-09-02 17:33:12.945,210,2320,2900,iOS
114014117,1666075,2019-08-29 19:52:17.415,110,3230,3800,iOS
114021313,1668211,2019-08-30 19:06:27.563,1128,2295,2700,web
114034497,322508,2019-09-02 19:29:33.027,2018,3910,4600,web
114049141,1575134,2019-09-05 09:28:26.544,1774,3060,3600,web
114029995,72673,2019-09-02 08:20:34.588,110,2550,3000,iOS
114050313,50605,2019-09-05 12:02:06.499,1036,2295,2700,iOS
114032116,1348985,2019-09-02 13:03:17.207,1788,2465,2900,web
114035327,1006828,2019-09-02 22:02:27.058,1773,2380,2800,iOS
116568126,2219909,2020-04-30 08:41:25.455,2374,2464,2800,web
116578475,2493680,2020-04-30 12:01:47.860,107,1380,2300,web
114058785,1681326,2019-09-06 22:01:12.267,210,2400,2900,web
114078816,1688474,2019-09-11 09:33:46.177,210,2900,2900,web
116589414,16181,2020-04-30 16:54:43.116,2622,2040,2400,web
116580441,2086504,2020-04-30 12:50:42.450,107,2300,2300,web
116590179,1383223,2020-04-30 17:20:15.938,2613,3000,3000,web
114067897,830281,2019-09-09 13:00:26.673,1036,2200,2700,web
114093200,1095130,2019-09-13 09:39:45.661,1782,1600,2200,iOS
116620598,2508744,2020-05-01 17:22:14.373,107,1955,2300,web
116609902,2504776,2020-05-01 11:45:49.469,210,1800,3000,web
116612159,2505614,2020-05-01 12:47:47.372,2622,2400,2400,web
114093058,854696,2019-09-13 09:24:56.414,1951,2800,3400,web
116621822,2482341,2020-05-01 18:14:19.705,2622,1440,2400,web
116631550,924163,2020-05-02 09:42:44.769,210,1800,3000,web
114127137,982074,2019-09-19 11:34:16.421,1782,1980,2200,web
114110750,1694422,2019-09-16 19:52:51.765,1519,3100,4500,web
116652133,40551,2020-05-03 09:05:03.436,210,3000,3000,web
116653109,2520271,2020-05-03 09:43:33.530,1518,2700,3200,web
114130084,701470,2019-09-19 19:48:57.559,1782,1980,2200,web
116650543,2154665,2020-05-03 07:35:14.566,110,3200,3200,iOS
114156141,566739,2019-09-24 15:59:09.716,2165,3740,4400,web
114157637,1307677,2019-09-24 19:38:53.062,1518,2550,3000,iOS
114161875,1050727,2019-09-25 13:29:02.424,1782,1980,2200,web
116675670,2443223,2020-05-04 09:20:20.044,2622,1900,2400,web
116680662,189812,2020-05-04 11:35:43.067,2622,2400,2400,web
116694330,1593616,2020-05-04 19:06:08.371,726,3400,4000,iOS
116695525,853472,2020-05-04 19:40:57.698,107,2300,2300,iOS
116819443,2315811,2020-05-10 08:38:34.134,822,3400,3400,web
116821369,1339416,2020-05-10 10:22:22.478,60,6000,6000,web
116824172,385160,2020-05-10 12:26:16.293,2550,1680,2800,iOS
116713534,2363406,2020-05-05 12:51:36.192,1784,2520,4200,web
116722174,2131183,2020-05-05 17:11:17.235,107,3100,3100,iOS
116727929,614980,2020-05-05 20:08:19.921,107,2300,2300,web
116743412,2556375,2020-05-06 11:57:18.814,107,1380,2300,web
116746601,632528,2020-05-06 13:25:05.726,210,3000,3000,web
116854723,2580835,2020-05-11 20:35:39.070,933,3600,3600,web
116855257,1035630,2020-05-11 20:59:31.647,107,1800,2300,iOS
116870950,2602371,2020-05-12 11:54:53.582,107,1955,2300,web
116874146,2533313,2020-05-12 13:24:21.566,1518,3200,3200,web
116874087,2425577,2020-05-12 13:22:28.613,1518,3200,3200,web
116776976,2570568,2020-05-07 13:43:48.324,107,1800,2300,web
116765813,547000,2020-05-07 07:05:18.296,110,3200,3200,web
116787158,1288977,2020-05-07 21:37:28.431,110,3200,3200,web
116793321,1397591,2020-05-08 11:02:37.723,2700,4000,4000,web
116793972,1940352,2020-05-08 11:32:28.298,822,2900,3400,web
116788641,1772027,2020-05-08 06:41:10.353,2550,2300,2800,web
116808535,72456,2020-05-09 11:30:40.332,110,3700,3700,iOS
116806022,1391122,2020-05-09 09:30:08.910,933,3600,3600,web
116808244,1317798,2020-05-09 11:18:40.749,110,3200,3200,iOS
116914779,409701,2020-05-13 20:40:32.182,210,2700,3000,iOS
110937525,428859,2017-06-04 19:51:50.782,259,2700,2700,web
110757026,157892,2017-03-20 18:29:12.070,193,1800,2000,web
112208937,566156,2018-09-06 11:29:03.135,1128,2700,2700,web
112232232,244557,2018-09-13 13:18:28.407,1132,2600,3100,iOS
110745382,125713,2017-03-19 13:05:49.798,259,1840,2600,web
112232072,1015215,2018-09-13 12:45:20.166,1199,2610,2900,web
110746393,118874,2017-03-19 15:43:54.208,263,3600,4000,web
112234331,290794,2018-09-14 03:41:58.682,1253,3000,4500,web
114890789,701690,2020-01-07 09:52:04.765,1515,2300,2800,web
110937468,154451,2017-06-04 19:32:39.524,372,2900,4000,web
115272275,30413,2020-02-25 10:14:11.613,107,1870,2200,web
112134810,970665,2018-08-10 09:21:20.730,110,2400,3000,web
112226657,1013771,2018-09-12 09:16:15.475,337,3420,3800,web
112142492,973355,2018-08-13 20:50:08.207,1132,3600,4500,web
112267160,115387,2018-09-25 13:19:05.329,1035,1840,2300,web
112911402,1256199,2019-02-12 20:15:50.900,1519,6400,6400,web
112868896,733585,2019-02-07 21:36:59.810,1339,2350,3100,web
112913818,1257279,2019-02-12 23:13:01.436,1601,3000,4000,web
112878733,1078068,2019-02-09 19:19:33.958,924,2070,2300,web
112188816,833185,2018-08-30 16:32:36.213,1132,2635,3100,iOS
112300857,1040050,2018-10-04 08:39:50.615,210,2430,2700,web
112910926,547000,2019-02-12 19:43:35.730,1518,2110,3000,web
112912316,475525,2019-02-12 21:15:14.315,1522,2400,3200,web
112959645,1224667,2019-02-21 02:54:13.688,850,1700,2700,web
112919266,375041,2019-02-13 11:05:33.168,1546,2970,3300,web
112941276,701690,2019-02-16 18:23:43.096,1545,2900,2900,web
112956838,1156986,2019-02-20 13:30:46.026,924,1955,2300,iOS
113001682,1291941,2019-03-01 17:49:48.825,1518,1600,2600,web
112953178,1201150,2019-02-19 17:27:44.512,924,2070,2300,web
113018481,1072538,2019-03-04 12:55:09.482,1558,2520,2800,web
110754877,426238,2017-03-20 14:39:28.716,260,2880,3200,web
115154664,1253966,2020-02-11 09:26:38.114,2401,4070,4700,web
110760151,312021,2017-03-20 22:45:37.489,305,6750,7500,web
114959145,1665769,2020-01-17 08:26:41.890,1518,3000,3000,web
110787993,291490,2017-03-23 12:06:04.759,108,1900,2400,web
110788900,441029,2017-03-23 12:56:14.998,259,3400,3400,web
110791501,383511,2017-03-23 16:12:05.683,193,2300,2600,Android
110798170,47855,2017-03-24 08:58:59.933,60,5450,6000,iOS
110798049,444739,2017-03-24 08:50:00.650,309,3600,4500,web
110798752,445085,2017-03-24 09:35:24.376,290,4700,4700,web
114940846,1827894,2020-01-14 18:56:31.342,210,2300,2800,web
114946246,1223227,2020-01-15 16:04:23.849,2365,4410,4900,web
116921395,791420,2020-05-14 08:50:25.938,60,6000,6000,iOS
110877458,446364,2017-05-04 09:03:05.914,193,1700,2000,web
110848157,451451,2017-04-19 10:56:53.492,193,1800,2000,web
111026258,547862,2017-07-13 19:58:32.424,193,1800,2000,web
111002485,245984,2017-07-04 13:10:56.785,193,1800,2000,web
116932124,2199712,2020-05-14 13:54:33.289,210,3000,3000,web
110948075,54480,2017-06-08 19:13:02.250,377,3800,3800,iOS
110883837,164787,2017-05-07 19:16:19.334,367,3240,3600,web
110969610,422746,2017-06-20 08:49:21.843,259,2200,2700,web
115014992,233231,2020-01-27 09:24:26.091,210,2600,2600,web
114317882,631228,2019-10-22 12:45:28.274,1524,2975,3500,web
110988254,361457,2017-06-28 12:16:11.151,259,2295,2700,web
114321540,763165,2019-10-23 00:48:31.554,2147,3600,3600,web
114323260,716948,2019-10-23 10:27:07.967,1784,3400,3400,web
114322671,1244514,2019-10-23 09:09:00.572,1128,1795,2700,web
114330911,1781141,2019-10-24 13:30:22.182,210,1820,2900,web
114335928,299829,2019-10-25 11:07:40.777,1036,2700,2700,web
111009198,453699,2017-07-07 05:57:25.099,331,2400,2400,web
111011817,542539,2017-07-08 20:38:55.461,110,3000,3000,web
114348079,486189,2019-10-28 13:02:38.758,191,2880,3200,web
114360318,839484,2019-10-30 10:32:42.760,110,2550,3000,web
111180212,348430,2017-09-22 20:45:01.383,193,1200,2000,iOS
114377356,1667686,2019-11-01 15:07:55.077,192,2730,3800,web
114380164,454796,2019-11-02 09:16:16.440,2237,2975,3500,iOS
114382073,47144,2019-11-02 17:51:29.684,210,2465,2900,web
114390662,1325562,2019-11-04 13:05:51.690,1518,2700,3000,iOS
114384374,1668211,2019-11-03 13:41:26.509,191,2805,3300,web
111175599,590651,2017-09-20 21:38:44.303,210,2000,2200,web
111082663,572427,2017-08-09 11:12:39.567,331,2400,2400,web
114385921,1396424,2019-11-03 18:50:27.979,2232,4000,4000,iOS
114383147,262414,2019-11-03 08:36:00.376,1036,2700,2700,iOS
114393327,122055,2019-11-04 18:33:52.994,1782,1700,2200,web
114397546,1532503,2019-11-05 12:24:23.014,110,2550,3000,web
112211916,1008554,2018-09-07 09:54:21.051,1151,4700,4700,web
112169616,909472,2018-08-23 13:21:01.651,1125,3200,3200,web
112820498,248007,2019-01-30 10:07:40.949,1510,4000,4000,iOS
111416382,550427,2017-12-22 14:47:59.470,650,4100,4100,web
112987202,987913,2019-02-27 11:16:41.128,1369,3330,3700,web
116079513,2350340,2020-04-08 13:05:59.764,1246,4140,4600,web
112726223,1186455,2019-01-07 12:23:20.178,911,2560,3200,web
113031194,1303935,2019-03-06 11:17:13.395,891,3700,4700,web
117376404,2795770,2020-06-04 10:10:59.132,1860,3700,4200,web
111621961,775483,2018-03-02 07:55:36.190,407,2000,2500,web
113198315,1344764,2019-03-26 12:48:09.759,963,3900,3900,web
113277598,1393035,2019-03-28 17:42:21.337,1353,3000,3500,web
115047365,639380,2020-01-30 08:55:10.116,2393,4400,4400,web
117161149,2048805,2020-05-25 05:29:54.208,2722,5450,6000,iOS
114785920,1939071,2019-12-18 13:43:12.556,815,9500,9500,web
117323186,2629714,2020-06-02 06:53:50.017,2721,4250,5000,web
115741630,2155721,2020-03-21 10:53:27.991,666,3150,4800,web
111877440,664066,2018-05-04 10:17:20.776,1058,4250,5000,web
111927001,896283,2018-05-22 10:37:23.661,807,3760,4700,web
112776396,1204063,2019-01-20 16:56:45.852,516,3300,3300,web
112479817,1109363,2018-11-21 15:44:38.452,696,2500,3500,web
111886440,879344,2018-05-08 11:32:18.286,881,3900,3900,web
112051127,321159,2018-07-08 20:04:03.833,1164,2900,2900,web
111344871,672087,2017-12-04 21:35:38.875,598,2400,3000,web
111483035,711309,2018-01-25 19:33:10.307,516,2300,3300,web
111366367,676642,2017-12-12 10:12:19.087,521,3400,4400,web
115770145,2259559,2020-03-23 16:33:58.130,2340,3600,3600,web
115077589,2034003,2020-02-03 10:28:14.728,2127,1700,2700,web
114043178,1513129,2019-09-04 09:28:17.980,2136,4200,4200,web
117557888,1894253,2020-06-15 11:06:07.289,1671,4000,4000,web
116079228,2350269,2020-04-08 12:52:59.930,2041,2600,3600,web
116679792,1520662,2020-05-04 11:11:03.962,2171,2700,3600,web
114918538,1980375,2020-01-11 10:23:23.386,2171,2310,3300,web
113914117,1625376,2019-08-08 11:02:02.813,2002,2500,3500,web
114045213,1516282,2019-09-04 15:03:55.434,2115,6375,7500,web
114939849,1987638,2020-01-14 16:45:50.966,2128,2100,3100,web
114393723,1758511,2019-11-04 19:26:26.345,1638,2640,3300,Android
113463831,1463569,2019-05-06 05:56:49.185,1671,2200,3200,web
112917895,1258463,2019-02-13 10:11:39.442,1597,2850,3800,web
114759770,1663144,2019-12-16 20:41:53.192,2229,3520,4400,web
114504694,1335874,2019-11-21 19:15:51.021,2286,3600,4600,web
115766107,2257608,2020-03-23 11:31:55.831,1671,2700,3200,web
115779126,1894253,2020-03-24 13:15:32.916,2127,2700,2700,web
113329228,1415363,2019-04-03 06:45:46.158,1585,2160,2700,iOS
115888913,2295579,2020-03-30 19:03:59.574,2041,3600,3600,web
113444113,1455822,2019-05-01 12:56:20.729,1854,2720,3400,Android
113481120,1193554,2019-05-08 09:23:15.650,1850,2600,5200,iOS
114190259,1728212,2019-09-30 12:11:36.021,2001,3200,3200,web
115753363,2253979,2020-03-22 09:36:24.864,1671,2560,3200,iOS
114305996,1208349,2019-10-20 15:27:28.768,1638,3300,3300,web
117498476,2034003,2020-06-11 08:34:30.002,2041,3600,3600,web
113427425,1280920,2019-04-28 16:56:24.383,1671,2550,3000,web
114179335,1508340,2019-09-28 10:36:03.162,2131,3600,3600,web
116387263,1170956,2020-04-23 13:02:29.079,2449,5295,5795,web
113849640,1575430,2019-07-26 09:54:41.692,2006,3700,4200,web
114138641,1185295,2019-09-21 22:22:08.788,2131,1800,3600,iOS
115169445,2029356,2020-02-12 05:54:10.241,2041,4310,4895,web
115075834,2033389,2020-02-02 22:49:22.146,2288,3100,4100,web
114721749,1585537,2019-12-13 11:18:38.951,2219,2890,3400,web
114520014,1852571,2019-11-24 19:30:59.730,1672,2600,3600,web
112942843,981847,2019-02-17 13:56:21.195,542,3900,3900,web
116574230,2492285,2020-04-30 10:28:10.340,2656,3400,4400,web
117356438,2111074,2020-06-03 14:04:53.195,2755,2700,2700,web
116851610,2597105,2020-05-11 18:35:32.378,2656,3080,4400,web
116687359,2533286,2020-05-04 15:16:50.534,2686,3300,3800,web
116631656,1894253,2020-05-02 09:46:09.498,2686,3300,3800,web
116637370,922447,2020-05-02 12:46:21.513,2687,3740,4400,web
117862119,1488137,2020-07-07 17:30:57.088,2777,2880,3600,iOS
117871146,2165776,2020-07-08 14:23:02.561,2043,3400,3400,web
117866721,384958,2020-07-08 08:35:14.832,2797,4800,4800,web
117885210,2820900,2020-07-09 16:04:24.913,107,2300,2300,web
117878077,2366266,2020-07-09 08:27:02.296,107,1955,2300,web
117891508,1153486,2020-07-10 10:16:09.121,1518,3200,3200,web
117890429,1601553,2020-07-10 08:47:10.680,107,2300,2300,iOS
117870437,97718,2020-07-08 13:21:56.962,1518,2700,3200,iOS
117930786,632528,2020-07-14 10:24:39.916,107,2300,2300,web
117931753,2989693,2020-07-14 11:13:30.871,1515,3400,3400,web
117925727,2859289,2020-07-13 21:01:34.301,2778,3200,3200,web
117926239,2988141,2020-07-13 21:46:40.334,1515,2240,2800,iOS
117921539,1293834,2020-07-13 16:00:55.255,2550,2380,2800,web
117900261,232251,2020-07-11 11:06:04.913,110,3200,3200,web
117934954,864618,2020-07-14 14:51:16.172,110,2880,3200,web
117955018,2044083,2020-07-16 08:43:36.108,2791,2520,2800,web
117970446,1974455,2020-07-17 13:08:13.103,1784,3000,3500,web
117961147,2992817,2020-07-16 15:29:25.914,1515,2520,2800,web
117960352,2325168,2020-07-16 14:19:44.709,110,3200,3200,iOS
